,Model Number,Accuracy,Sample Count
368,1,0.19262021780014038,23808
369,2,0.9897170066833496,23808
370,3,0.989913821220398,23808
371,4,0.9901968240737915,23808
372,1,0.19165578484535217,24064
373,2,0.989711582660675,24064
374,3,0.9899189472198486,24064
375,4,0.9901894927024841,24064
376,1,0.19071145355701447,24320
377,2,0.9897114634513855,24320
378,3,0.989928126335144,24320
379,4,0.9901875257492065,24320
380,1,0.18978659808635712,24576
381,2,0.9897144436836243,24576
382,3,0.9899309277534485,24576
383,4,0.9901958703994751,24576
384,1,0.18888060748577118,24832
385,2,0.9897234439849854,24832
386,3,0.9899367094039917,24832
387,4,0.9902061223983765,24832
388,1,0.18799293041229248,25088
389,2,0.9897282719612122,25088
390,3,0.9899404048919678,25088
391,4,0.99021315574646,25088
392,1,0.18712300062179565,25344
393,2,0.9897339940071106,25344
394,3,0.9899359941482544,25344
395,4,0.9902200102806091,25344
396,1,0.18627029657363892,25600
397,2,0.9897376298904419,25600
398,3,0.9899296760559082,25600
399,4,0.9902138710021973,25600
400,1,0.18543431162834167,25856
401,2,0.9897421598434448,25856
402,3,0.9899206161499023,25856
403,4,0.9902009963989258,25856
404,1,0.18461456894874573,26112
405,2,0.9897485375404358,26112
406,3,0.9899097084999084,26112
407,4,0.9901912808418274,26112
408,1,0.18381057679653168,26368
409,2,0.9897557497024536,26368
410,3,0.989902913570404,26368
411,4,0.9901922941207886,26368
412,1,0.1830219030380249,26624
413,2,0.989756166934967,26624
414,3,0.9898990392684937,26624
415,4,0.990200936794281,26624
416,1,0.18224811553955078,26880
417,2,0.9897547364234924,26880
418,3,0.9899009466171265,26880
419,4,0.9902160167694092,26880
420,1,0.1814887821674347,27136
421,2,0.989751398563385,27136
422,3,0.9899065494537354,27136
423,4,0.9902289509773254,27136
424,1,0.1807435154914856,27392
425,2,0.9897490739822388,27392
426,3,0.9899046421051025,27392
427,4,0.9902361035346985,27392
428,1,0.18001192808151245,27648
429,2,0.9897403717041016,27648
430,3,0.9898972511291504,27648
431,4,0.9902394413948059,27648
432,1,0.17929363250732422,27904
433,2,0.9897327423095703,27904
434,3,0.9898909330368042,27904
435,4,0.9902409315109253,27904
436,1,0.17858828604221344,28160
437,2,0.9897261261940002,28160
438,3,0.9898883104324341,28160
439,4,0.9902432560920715,28160
440,1,0.17789553105831146,28416
441,2,0.9897196292877197,28416
442,3,0.9898892641067505,28416
443,4,0.9902428388595581,28416
444,1,0.17721503973007202,28672
445,2,0.9897168278694153,28672
446,3,0.9898911714553833,28672
447,4,0.9902451038360596,28672
448,1,0.17654648423194885,28928
449,2,0.9897131323814392,28928
450,3,0.9898921251296997,28928
451,4,0.990247368812561,28928
452,1,0.17588956654071808,29184
453,2,0.9897087216377258,29184
454,3,0.989893913269043,29184
455,4,0.9902504086494446,29184
456,1,0.17524395883083344,29440
457,2,0.989702582359314,29440
458,3,0.9898999929428101,29440
459,4,0.9902517199516296,29440
460,1,0.17460940778255463,29696
461,2,0.989699125289917,29696
462,3,0.9899042844772339,29696
463,4,0.9902538657188416,29696
