,Model Number,Accuracy,Sample Count
739,4,0.19360968470573425,47360
740,1,0.18246309459209442,47616
741,2,0.1922508031129837,47616
742,3,0.18965241312980652,47616
743,4,0.19309839606285095,47616
744,1,0.18203936517238617,47872
745,2,0.19177499413490295,47872
746,3,0.18916170299053192,47872
747,4,0.19258935749530792,47872
748,1,0.18162010610103607,48128
749,2,0.19129471480846405,48128
750,3,0.1887068748474121,48128
751,4,0.1921164095401764,48128
752,1,0.18120525777339935,48384
753,2,0.19082894921302795,48384
754,3,0.18825474381446838,48384
755,4,0.19164632260799408,48384
756,1,0.18079476058483124,48640
757,2,0.19035863876342773,48640
758,3,0.18778324127197266,48640
759,4,0.19117172062397003,48640
760,1,0.18038854002952576,48896
761,2,0.18983176350593567,48896
762,3,0.1873406320810318,48896
763,4,0.19068333506584167,48896
764,1,0.17998652160167694,49152
765,2,0.18931035697460175,49152
766,3,0.18690259754657745,49152
767,4,0.19022798538208008,49152
768,1,0.1795886605978012,49408
769,2,0.18883968889713287,49408
770,3,0.18644432723522186,49408
771,4,0.18975257873535156,49408
772,1,0.1791948676109314,49664
773,2,0.18838922679424286,49664
774,3,0.18601538240909576,49664
775,4,0.1893615424633026,49664
776,1,0.17880509793758392,49920
777,2,0.18795254826545715,49920
778,3,0.18556326627731323,49920
779,4,0.18889234960079193,49920
780,1,0.178419291973114,50176
781,2,0.18752031028270721,50176
782,3,0.18514518439769745,50176
783,4,0.18845735490322113,50176
784,1,0.1780373752117157,50432
785,2,0.18709242343902588,50432
786,3,0.18472929298877716,50432
787,4,0.18802474439144135,50432
788,1,0.1776593029499054,50688
789,2,0.1866457313299179,50688
790,3,0.18429447710514069,50688
791,4,0.1875869333744049,50688
792,1,0.17728500068187714,50944
793,2,0.18615849316120148,50944
794,3,0.1838189959526062,50944
795,4,0.18715399503707886,50944
796,1,0.17691442370414734,51200
797,2,0.1857437789440155,51200
798,3,0.18338905274868011,51200
799,4,0.18670746684074402,51200
800,1,0.17654752731323242,51456
801,2,0.18533316254615784,51456
802,3,0.18299010396003723,51456
803,4,0.18629208207130432,51456
804,1,0.17618423700332642,51712
805,2,0.18497930467128754,51712
806,3,0.18256059288978577,51712
807,4,0.18593350052833557,51712
808,1,0.17582450807094574,51968
809,2,0.18457646667957306,51968
810,3,0.18213529884815216,51968
811,4,0.18552598357200623,51968
812,1,0.1754682958126068,52224
813,2,0.18411122262477875,52224
814,3,0.18168194591999054,52224
815,4,0.18512244522571564,52224
816,1,0.17511554062366486,52480
817,2,0.18370777368545532,52480
818,3,0.18130096793174744,52480
819,4,0.18471407890319824,52480
820,1,0.1747661828994751,52736
821,2,0.1833169013261795,52736
822,3,0.18089565634727478,52736
823,4,0.18431836366653442,52736
824,1,0.17442019283771515,52992
825,2,0.1829206794500351,52992
826,3,0.1805221140384674,52992
827,4,0.18392837047576904,52992
828,1,0.17407751083374023,53248
829,2,0.18253731727600098,53248
830,3,0.18015024065971375,53248
831,4,0.1835401952266693,53248
832,1,0.17373809218406677,53504
833,2,0.1821357160806656,53504
834,3,0.17975619435310364,53504
835,4,0.18312999606132507,53504
836,1,0.17340189218521118,53760
837,2,0.1818104237318039,53760
838,3,0.17939147353172302,53760
839,4,0.18279999494552612,53760
840,1,0.17306886613368988,54016
841,2,0.18141509592533112,54016
842,3,0.17903019487857819,54016
843,4,0.18240000307559967,54016
844,1,0.1727389693260193,54272
845,2,0.1810460090637207,54272
846,3,0.17867229878902435,54272
847,4,0.18202629685401917,54272
848,1,0.17241214215755463,54528
849,2,0.18067149817943573,54528
850,3,0.1782962679862976,54528
851,4,0.1816471964120865,54528
852,1,0.1720883697271347,54784
853,2,0.18030093610286713,54784
854,3,0.1779451221227646,54784
855,4,0.18127208948135376,54784
856,1,0.17176759243011475,55040
857,2,0.17987917363643646,55040
858,3,0.17757593095302582,55040
859,4,0.18090879917144775,55040
860,1,0.17144976556301117,55296
861,2,0.17952395975589752,55296
862,3,0.1772313416004181,55296
863,4,0.18054884672164917,55296
864,1,0.1711348593235016,55552
865,2,0.17917202413082123,55552
866,3,0.17688991129398346,55552
867,4,0.1801701784133911,55552
868,1,0.17082282900810242,55808
869,2,0.1788150668144226,55808
870,3,0.17651963233947754,55808
871,4,0.1798657476902008,55808
872,1,0.17051362991333008,56064
